Mass Number (A),Atomic Number (Z),Element,Half-Life (s),Beta Branch Ratio,Beta Partial Half-Life (log(s)),Q_beta- WS4 (keV),Q_beta- WS4+RBF (keV),Pairing Term,Predicted Half-Life (log(s)),Uncertainty (std dev),Lower CI (95%),Upper CI (95%)
133.0,37.0,,,,,32368.0,32372.699999999983,0,-3.1295226,0.53830564,-4.184602,-2.0744433
107.0,38.0,,,,,13958.3,14065.100000000006,0,-1.2903998,0.39507753,-2.0647516,-0.51604784
108.0,38.0,,,,,13126.899999999998,13197.199999999995,1,-1.4837542,0.40838525,-2.2841892,-0.68331903
109.0,38.0,,,,,15362.100000000002,15378.3,0,-1.440172,0.4053524,-2.2346628,-0.6456812
110.0,38.0,,,,,14407.2,14418.500000000002,1,-1.6204126,0.41800627,-2.439705,-0.8011203
111.0,38.0,,,,,16667.3,16682.199999999997,0,-1.5753007,0.41482148,-2.3883507,-0.7622506
112.0,38.0,,,,,15834.2,15861.4,1,-1.7708478,0.42881358,-2.6113224,-0.9303732
113.0,38.0,,,,,17576.2,17616.6,0,-1.6653137,0.42124245,-2.490949,-0.8396785
114.0,38.0,,,,,16694.7,16744.8,1,-1.8560708,0.43505466,-2.708778,-1.0033636
115.0,38.0,,,,,18662.4,18716.5,0,-1.7698772,0.42883244,-2.6103888,-0.9293656
116.0,38.0,,,,,17851.899999999998,17905.1,1,-1.9706585,0.44355947,-2.8400352,-1.1012819
117.0,38.0,,,,,19497.800000000007,19546.2,0,-1.8468807,0.43452957,-2.6985586,-0.9952027
118.0,38.0,,,,,18420.099999999995,18461.2,1,-2.0269523,0.44778684,-2.9046144,-1.1492901
119.0,38.0,,,,,20141.7,20174.4,0,-1.9061186,0.4389553,-2.766471,-1.0457662
120.0,38.0,,,,,19925.2,19949.3,1,-2.175972,0.4591281,-3.0758631,-1.2760808
121.0,38.0,,,,,23565.10000000001,23581.5,0,-2.2232072,0.4632191,-3.1311166,-1.3152978
122.0,38.0,,,,,23066.90000000001,23076.5,1,-2.4746914,0.48268265,-3.4207494,-1.5286334
123.0,38.0,,,,,24562.0,24566.0,0,-2.315193,0.47045848,-3.2372916,-1.3930943
124.0,38.0,,,,,23775.00000000001,23774.60000000001,1,-2.5488985,0.48869702,-3.5067446,-1.5910523
125.0,38.0,,,,,25322.5,25319.0,0,-2.390119,0.47641635,-3.3238952,-1.4563429
126.0,38.0,,,,,24598.90000000001,24593.5,1,-2.635171,0.49576074,-3.606862,-1.6634798
127.0,38.0,,,,,26035.10000000001,26028.90000000001,0,-2.4647946,0.48240757,-3.4103136,-1.5192758
128.0,38.0,,,,,25382.800000000003,25376.7,1,-2.7172766,0.5025566,-3.7022877,-1.7322656
129.0,38.0,,,,,27161.2,27156.0,0,-2.5825558,0.49196976,-3.5468166,-1.618295
130.0,38.0,,,,,26576.9,26573.4,1,-2.8421226,0.51302296,-3.8476477,-1.8365976
131.0,38.0,,,,,28003.89999999998,28002.300000000032,0,-2.6707873,0.49923202,-3.649282,-1.6922926
132.0,38.0,,,,,27418.099999999977,27418.70000000001,1,-2.930198,0.520509,-3.9503956,-1.9100003
133.0,38.0,,,,,29103.29999999999,29106.10000000001,0,-2.7857664,0.5088169,-3.7830474,-1.7884853
134.0,38.0,,,,,28611.10000000001,28616.10000000001,1,-3.0549295,0.53124905,-4.0961776,-2.0136814
135.0,38.0,,,,,30433.60000000001,30440.49999999997,0,-2.924804,0.5205932,-3.9451666,-1.9044412
136.0,38.0,,,,,29595.60000000001,29604.20000000001,1,-3.1579368,0.54024595,-4.216819,-2.0990548
102.0,39.0,,,,,10459.800000000005,10732.5,-1,-0.11731005,0.40986845,-0.9206522,0.6860321
110.0,39.0,,,,,16332.999999999996,16316.7,-1,-1.3239487,0.31641826,-1.9441285,-0.7037689
111.0,39.0,,,,,15363.0,15360.2,0,-1.5589397,0.31204575,-2.1705494,-0.94733
112.0,39.0,,,,,17627.300000000003,17629.700000000004,-1,-1.4911176,0.3133024,-2.1051903,-0.87704486
113.0,39.0,,,,,16749.1,16774.6,0,-1.7378507,0.30875143,-2.3430035,-1.1326978
114.0,39.0,,,,,18672.1,18718.9,-1,-1.6263727,0.3108006,-2.2355418,-1.0172036
115.0,39.0,,,,,17765.4,17825.6,0,-1.8694606,0.30634707,-2.4699008,-1.2690203
116.0,39.0,,,,,19773.4,19838.0,-1,-1.7688546,0.30818355,-2.3728943,-1.1648148
117.0,39.0,,,,,18898.7,18960.7,0,-2.0185244,0.30361056,-2.6136012,-1.4234476
118.0,39.0,,,,,20579.2,20633.6,-1,-1.8744631,0.30624372,-2.474701,-1.2742254
119.0,39.0,,,,,19168.5,19212.6,0,-2.0557344,0.30292472,-2.649467,-1.4620019
120.0,39.0,,,,,20878.800000000003,20912.0,-1,-1.9155834,0.3054805,-2.5143251,-1.3168416
121.0,39.0,,,,,20586.8,20609.5,0,-2.2436535,0.29948893,-2.8306518,-1.6566552
122.0,39.0,,,,,24346.099999999995,24359.7,-1,-2.3723779,0.29712945,-2.9547515,-1.7900041
123.0,39.0,,,,,23849.799999999992,23855.7,0,-2.6736393,0.2917552,-3.2454796,-2.101799
124.0,39.0,,,,,25383.7,25383.5,-1,-2.5103402,0.29464474,-3.087844,-1.9328365
125.0,39.0,,,,,24571.8,24567.0,0,-2.7687597,0.2892444,-3.3356788,-2.2018406
126.0,39.0,,,,,26165.7,26157.80000000001,-1,-2.6147625,0.29277554,-3.1886027,-2.0409224
127.0,39.0,,,,,25398.60000000001,25388.999999999985,0,-2.8754456,0.28530568,-3.4346447,-2.3162465
128.0,39.0,,,,,26901.300000000003,26891.300000000003,-1,-2.7110062,0.2898565,-3.279125,-2.1428874
129.0,39.0,,,,,26213.90000000001,26204.59999999999,0,-2.9806683,0.2814642,-3.5323381,-2.4289985
130.0,39.0,,,,,28024.300000000003,28016.50000000001,-1,-2.8553843,0.28458542,-3.4131718,-2.297597
131.0,39.0,,,,,27386.800000000003,27381.299999999974,0,-3.1336045,0.27591157,-3.6743913,-2.5928178
132.0,39.0,,,,,28774.4,28771.59999999999,-1,-2.9523103,0.28104022,-3.503149,-2.4014716
133.0,39.0,,,,,28134.50000000001,28134.59999999999,0,-3.2360425,0.27195808,-3.7690804,-2.7030046
134.0,39.0,,,,,29877.2,29880.10000000001,-1,-3.0941174,0.27599615,-3.6350698,-2.553165
135.0,39.0,,,,,29336.5,29342.00000000003,0,-3.3991997,0.26588327,-3.920331,-2.8780684
136.0,39.0,,,,,31210.0,31217.800000000017,-1,-3.2651927,0.2700481,-3.794487,-2.7358985
137.0,39.0,,,,,30537.20000000001,30546.9,0,-3.562183,0.25993326,-4.071652,-3.0527136
138.0,39.0,,,,,31778.50000000003,31789.599999999977,-1,-3.3390098,0.2674281,-3.8631687,-2.8148508
139.0,39.0,,,,,30978.60000000001,30990.79999999999,0,-3.6236825,0.25759572,-4.12857,-3.118795
140.0,39.0,,,,,32458.9,32471.70000000001,-1,-3.4270656,0.26436126,-3.9452138,-2.9089174
113.0,40.0,,,,,14435.699999999995,14435.199999999995,0,-1.4424742,0.31420636,-2.0583186,-0.82662976
114.0,40.0,,,,,13272.100000000002,13298.199999999992,1,-1.6527016,0.3103156,-2.2609203,-1.044483
115.0,40.0,,,,,15117.200000000004,15175.700000000004,0,-1.5312593,0.31255814,-2.1438732,-0.9186453
116.0,40.0,,,,,14204.799999999996,14278.8,1,-1.773618,0.30809638,-2.377487,-1.169749
117.0,40.0,,,,,16270.6,16347.399999999998,0,-1.6804056,0.30980593,-2.2876253,-1.0731859
118.0,40.0,,,,,15381.4,15452.7,1,-1.9257319,0.3053239,-2.5241668,-1.327297
119.0,40.0,,,,,17265.7,17325.1,0,-1.8093033,0.30744407,-2.4118936,-1.206713
120.0,40.0,,,,,15774.6,15819.9,1,-1.9776404,0.30438262,-2.5742302,-1.3810505
121.0,40.0,,,,,17000.9,17032.2,0,-1.7770467,0.30803365,-2.3807926,-1.1733007
122.0,40.0,,,,,16594.199999999997,16613.199999999997,1,-2.086731,0.30237833,-2.6793926,-1.4940693
123.0,40.0,,,,,20365.700000000004,20374.6,0,-2.2170563,0.29997015,-2.804998,-1.6291147
124.0,40.0,,,,,19944.800000000003,19945.4,1,-2.5377192,0.2934793,-3.1129386,-1.9624999
125.0,40.0,,,,,21598.1,21592.5,0,-2.3805811,0.29700324,-2.9627075,-1.7984548
126.0,40.0,,,,,20801.1,20790.8,1,-2.658404,0.29083508,-3.2284408,-2.0883675
127.0,40.0,,,,,22424.2,22411.000000000007,0,-2.4907901,0.29501733,-3.069024,-1.9125562
128.0,40.0,,,,,21612.000000000007,21597.300000000003,1,-2.773221,0.28830835,-3.3383055,-2.2081366
129.0,40.0,,,,,23055.1,23040.5,0,-2.5753844,0.2935003,-3.150645,-2.0001237
130.0,40.0,,,,,22394.90000000001,22381.59999999999,1,-2.8823507,0.28416148,-3.4393072,-2.3253942
131.0,40.0,,,,,24235.60000000001,24224.70000000001,0,-2.7307668,0.28996488,-3.299098,-2.1624355
132.0,40.0,,,,,23561.800000000003,23554.10000000001,1,-3.0428908,0.27783978,-3.5874567,-2.4983249
133.0,40.0,,,,,24923.10000000001,24918.90000000001,0,-2.8197262,0.28664285,-3.3815463,-2.2579062
134.0,40.0,,,,,24176.300000000003,24175.79999999999,1,-3.1287608,0.2744053,-3.6665952,-2.5909264
135.0,40.0,,,,,25908.40000000001,25911.499999999985,0,-2.9465816,0.2820319,-3.4993641,-2.393799
136.0,40.0,,,,,25408.5,25414.699999999983,1,-3.2984993,0.26788047,-3.823545,-2.7734537
137.0,40.0,,,,,27369.99999999997,27378.9,0,-3.139248,0.27494884,-3.6781476,-2.6003482
138.0,40.0,,,,,26817.599999999977,26828.70000000004,1,-3.502636,0.2587057,-4.0096993,-2.9955728
139.0,40.0,,,,,28195.599999999977,28208.20000000001,0,-3.2520976,0.27063054,-3.7825334,-2.7216618
140.0,40.0,,,,,27556.20000000001,27570.0,1,-3.6117847,0.2537153,-4.1090665,-3.1145027
141.0,40.0,,,,,28987.0,29001.29999999999,0,-3.360377,0.26653448,-3.8827846,-2.8379695
142.0,40.0,,,,,28462.00000000003,28476.60000000001,1,-3.7446206,0.24784681,-4.2304,-3.2588408
143.0,40.0,,,,,29870.99999999997,29885.49999999997,0,-3.4810312,0.26205698,-3.9946628,-2.9673996
92.0,41.0,,,,,355.5,449.6000000000058,-1,6.062199,1.5737977,2.9775555,9.146843
104.0,41.0,,,,,8580.199999999997,8521.199999999997,-1,0.6718311,0.5424747,-0.39141935,1.7350814
110.0,41.0,,,,,12630.5,12691.100000000006,-1,-0.73347545,0.34897098,-1.4174585,-0.0494923
116.0,41.0,,,,,16215.200000000004,16290.700000000004,-1,-1.1376107,0.3852261,-1.8926538,-0.38256752
117.0,41.0,,,,,15190.9,15279.4,0,-1.3103197,0.39680356,-2.0880547,-0.53258467
118.0,41.0,,,,,17295.9,17385.5,-1,-1.267843,0.39393017,-2.039946,-0.49573988
119.0,41.0,,,,,16373.999999999998,16454.100000000002,0,-1.4526657,0.40655747,-2.2495184,-0.65581304
120.0,41.0,,,,,18311.9,18373.6,-1,-1.3904216,0.40226865,-2.1788683,-0.6019751
121.0,41.0,,,,,17271.9,17315.0,0,-1.5612732,0.41412944,-2.372967,-0.7495795
122.0,41.0,,,,,18323.3,18349.4,-1,-1.3941576,0.40252507,-2.183107,-0.6052085
123.0,41.0,,,,,17858.2,17870.6,0,-1.6330187,0.41919363,-2.4546382,-0.8113992
124.0,41.0,,,,,21529.8,21531.7,-1,-1.7913692,0.4305101,-2.635169,-0.9475694
125.0,41.0,,,,,21064.6,21058.300000000003,0,-2.0147178,0.4469777,-2.8907943,-1.1386415
126.0,41.0,,,,,22801.300000000003,22788.9,-1,-1.9647303,0.4431301,-2.8332653,-1.0961952
127.0,41.0,,,,,21945.8,21928.9,0,-2.122966,0.45511484,-3.0149913,-1.2309409
128.0,41.0,,,,,23653.3,23633.7,-1,-2.0829256,0.45188105,-2.9686124,-1.1972387
129.0,41.0,,,,,22800.60000000001,22780.0,0,-2.2381604,0.46388236,-3.1473699,-1.3289509
130.0,41.0,,,,,24209.099999999984,24189.200000000004,-1,-2.1615555,0.45777455,-3.0587935,-1.2643174
131.0,41.0,,,,,23533.4,23515.7,0,-2.3374457,0.4715447,-3.2616735,-1.413218
132.0,41.0,,,,,25411.700000000004,25397.4,-1,-2.326583,0.4703523,-3.2484734,-1.4046924
133.0,41.0,,,,,24408.499999999985,24398.4,0,-2.4558973,0.48079696,-3.3982594,-1.5135353
134.0,41.0,,,,,26132.10000000001,26126.7,-1,-2.4271996,0.47814852,-3.3643708,-1.4900285
135.0,41.0,,,,,25313.0,25312.20000000001,0,-2.579301,0.49055138,-3.540782,-1.6178204
136.0,41.0,,,,,26969.90000000001,26973.499999999985,-1,-2.5434976,0.48728675,-3.4985795,-1.5884155
137.0,41.0,,,,,26417.50000000003,26424.90000000001,0,-2.7291117,0.5026002,-3.7142081,-1.7440152
138.0,41.0,,,,,28357.200000000023,28367.599999999977,-1,-2.7331972,0.5024893,-3.7180762,-1.7483182
139.0,41.0,,,,,27737.400000000023,27750.29999999999,0,-2.9086812,0.5173341,-3.922656,-1.8947062
140.0,41.0,,,,,29137.699999999983,29152.20000000001,-1,-2.8418412,0.5113545,-3.8440962,-1.8395864
141.0,41.0,,,,,28451.5,28467.10000000001,0,-3.0084562,0.525653,-4.0387363,-1.9781764
142.0,41.0,,,,,29842.29999999999,29858.29999999999,-1,-2.940348,0.51949453,-3.9585571,-1.9221386
143.0,41.0,,,,,29234.60000000001,29250.70000000001,0,-3.1174483,0.5348572,-4.1657686,-2.069128
144.0,41.0,,,,,30654.29999999999,30670.10000000001,-1,-3.0531998,0.5289426,-4.089927,-2.0164723
145.0,41.0,,,,,30118.00000000003,30133.300000000017,0,-3.2436738,0.54566133,-4.31317,-2.1741776
146.0,41.0,,,,,31760.800000000017,31775.4,-1,-3.2053902,0.54189384,-4.2675023,-2.1432781
119.0,42.0,,,,,13723.800000000008,13804.3,0,-1.1388557,0.3853086,-1.8940606,-0.38365084
120.0,42.0,,,,,12812.4,12893.699999999995,1,-1.3249204,0.3977952,-2.104599,-0.54524183
121.0,42.0,,,,,14795.9,14853.9,0,-1.2680707,0.39394557,-2.040204,-0.49593735
122.0,42.0,,,,,14003.8,14039.4,1,-1.4682484,0.4076369,-2.2672167,-0.66928
123.0,42.0,,,,,15322.999999999998,15338.7,0,-1.3328133,0.39833212,-2.1135442,-0.5520823
124.0,42.0,,,,,14764.500000000002,14766.7,1,-1.5606253,0.41408393,-2.3722298,-0.7490208
125.0,42.0,,,,,18375.7,18368.5,0,-1.6963296,0.42370376,-2.526789,-0.86587024
126.0,42.0,,,,,17843.5,17829.0,1,-1.9272532,0.440485,-2.7906039,-1.0639026
127.0,42.0,,,,,19741.800000000003,19721.5,0,-1.8603246,0.4355676,-2.7140372,-1.0066121
128.0,42.0,,,,,18927.7,18903.300000000003,1,-2.0578995,0.45021105,-2.940313,-1.1754858
129.0,42.0,,,,,20734.5,20707.700000000004,0,-1.9801469,0.44440234,-2.8511755,-1.1091182
130.0,42.0,,,,,19874.200000000004,19846.9,1,-2.1722565,0.45886323,-3.0716283,-1.2728846
131.0,42.0,,,,,21247.599999999995,21221.700000000004,0,-2.0432327,0.44911075,-2.9234898,-1.1629755
132.0,42.0,,,,,20412.1,20389.4,1,-2.2382762,0.46391767,-3.1475549,-1.3289976
133.0,42.0,,,,,22643.200000000004,22625.200000000004,0,-2.2251618,0.4628815,-3.1324096,-1.317914
134.0,42.0,,,,,21464.5,21452.0,1,-2.3651612,0.4737546,-3.2937202,-1.4366021
135.0,42.0,,,,,23051.1,23044.6,0,-2.2820783,0.46725374,-3.1978955,-1.3662609
136.0,42.0,,,,,22399.29999999999,22398.60000000001,1,-2.478134,0.48264948,-3.4241269,-1.532141
137.0,42.0,,,,,23950.09999999999,23954.70000000001,0,-2.4032924,0.4766676,-3.337561,-1.469024
138.0,42.0,,,,,23344.999999999985,23354.10000000001,1,-2.5996146,0.49234363,-3.564608,-1.6346211
139.0,42.0,,,,,25318.09999999999,25330.59999999999,0,-2.5878937,0.49122268,-3.5506902,-1.6250973
140.0,42.0,,,,,24585.300000000003,24600.29999999999,1,-2.7650805,0.50577533,-3.7564,-1.7737608
141.0,42.0,,,,,25941.10000000001,25957.800000000003,0,-2.67413,0.4981345,-3.6504736,-1.6977863
142.0,42.0,,,,,25545.0,25562.60000000001,1,-2.901137,0.51700926,-3.9144754,-1.8877989
143.0,42.0,,,,,27088.300000000017,27106.10000000001,0,-2.830527,0.5108616,-3.8318157,-1.8292384
144.0,42.0,,,,,26449.5,26467.199999999983,1,-3.030594,0.5278451,-4.0651703,-1.9960177
145.0,42.0,,,,,27805.699999999983,27822.9,0,-2.930743,0.5191377,-3.9482527,-1.9132332
146.0,42.0,,,,,27028.400000000023,27044.800000000017,1,-3.1157768,0.535046,-4.164467,-2.0670867
147.0,42.0,,,,,28406.4,28421.9,0,-3.015371,0.5262042,-4.0467315,-1.9840108
148.0,42.0,,,,,27864.0,27878.5,1,-3.2364993,0.5453668,-4.305418,-2.1675804
149.0,42.0,,,,,29290.79999999999,29304.20000000001,0,-3.1380494,0.53658205,-4.18975,-2.0863485
150.0,42.0,,,,,28912.900000000023,28925.20000000004,1,-3.6204228,0.48921815,-4.5792904,-2.6615553
96.0,43.0,,,,,276.6000000000058,329.1999999999971,-1,6.0143013,1.5613962,2.9539647,9.074638
100.0,43.0,,,,,3067.5000000000146,3038.800000000003,-1,3.7787888,1.1561514,1.512732,6.0448456
102.0,43.0,,,,,4148.100000000006,4244.200000000012,-1,3.0099804,1.0613202,0.9297929,5.090168
114.0,43.0,,,,,11407.599999999991,11384.800000000005,-1,-0.5358002,0.38992882,-1.3000607,0.22846025
122.0,43.0,,,,,15820.800000000005,15849.600000000006,-1,-1.1493105,0.3791815,-1.8925062,-0.4061147
123.0,43.0,,,,,14868.400000000003,14886.099999999997,0,-1.302372,0.3898334,-2.0664454,-0.53829855
124.0,43.0,,,,,16665.999999999996,16664.0,-1,-1.2749672,0.3839652,-2.027539,-0.5223954
125.0,43.0,,,,,16022.0,16010.1,0,-1.4736024,0.39665997,-2.251056,-0.6961489
126.0,43.0,,,,,19541.3,19524.0,-1,-1.6752067,0.39836287,-2.455998,-0.89441544
127.0,43.0,,,,,18907.5,18884.5,0,-1.8871994,0.41301218,-2.6967032,-1.0776956
128.0,43.0,,,,,20842.3,20813.800000000003,-1,-1.8590076,0.40510017,-2.653004,-1.0650113
129.0,43.0,,,,,19991.2,19958.8,0,-2.0411253,0.41880888,-2.8619907,-1.2202599
130.0,43.0,,,,,21887.5,21852.800000000003,-1,-2.0076401,0.41060832,-2.8124325,-1.2028477
131.0,43.0,,,,,21002.400000000005,20967.5,0,-2.1850839,0.4242868,-3.016686,-1.3534818
132.0,43.0,,,,,22558.5,22525.8,-1,-2.1048272,0.41422954,-2.916717,-1.2929373
133.0,43.0,,,,,21545.9,21517.5,0,-2.264742,0.427325,-3.102299,-1.4271848
134.0,43.0,,,,,23657.9,23635.700000000004,-1,-2.260912,0.42012239,-3.0843518,-1.4374721
135.0,43.0,,,,,22869.60000000001,22854.69999999999,0,-2.4516635,0.43457645,-3.3034334,-1.5998936
136.0,43.0,,,,,24351.300000000003,24344.0,-1,-2.3611782,0.42392942,-3.1920798,-1.5302765
137.0,43.0,,,,,23684.800000000003,23684.8,0,-2.5686753,0.43915057,-3.4294105,-1.7079401
138.0,43.0,,,,,25321.800000000003,25328.10000000001,-1,-2.499541,0.42924333,-3.340858,-1.6582241
139.0,43.0,,,,,24647.10000000001,24658.60000000002,0,-2.7059112,0.4445711,-3.5772705,-1.8345518
140.0,43.0,,,,,26539.10000000001,26554.40000000001,-1,-2.6718345,0.4359446,-3.526286,-1.817383
141.0,43.0,,,,,25837.7,25855.499999999985,0,-2.8745337,0.4513132,-3.7591076,-1.9899597
142.0,43.0,,,,,27026.29999999999,27045.60000000001,-1,-2.7437527,0.43874305,-3.6036892,-1.8838162
143.0,43.0,,,,,26501.9,26521.800000000003,0,-2.970786,0.45518017,-3.8629394,-2.0786328
144.0,43.0,,,,,28001.5,28021.400000000023,-1,-2.8827617,0.44423038,-3.7534533,-2.0120702
145.0,43.0,,,,,27305.5,27324.9,0,-3.0862029,0.45985982,-3.987528,-2.1848776
146.0,43.0,,,,,28851.199999999983,28869.79999999999,-1,-3.0045164,0.44907624,-3.8847058,-2.124327
147.0,43.0,,,,,28232.599999999977,28250.10000000001,0,-3.2185993,0.46528053,-4.1305494,-2.3066494
148.0,43.0,,,,,29699.0,29715.4,-1,-3.126011,0.4539532,-4.015759,-2.2362626
149.0,43.0,,,,,29094.0,29109.199999999983,0,-3.3419633,0.4703736,-4.2638955,-2.420031
150.0,43.0,,,,,30432.099999999977,30446.0,-1,-3.2317357,0.4582258,-4.129858,-2.3336132
151.0,43.0,,,,,29798.70000000001,29811.400000000023,0,-3.443783,0.47460267,-4.3740044,-2.5135617
152.0,43.0,,,,,31241.5,31253.0,-1,-3.3479497,0.46296293,-4.2553573,-2.4405425
153.0,43.0,,,,,30717.00000000003,30727.20000000001,0,-3.575208,0.48007378,-4.5161524,-2.6342633
125.0,44.0,,,,,13559.6,13531.9,0,-1.1288443,0.38238576,-1.8783205,-0.37936813
126.0,44.0,,,,,12964.200000000004,12933.000000000004,1,-1.3570076,0.39497808,-2.1311646,-0.5828506
127.0,44.0,,,,,16433.8,16411.0,0,-1.538384,0.39917666,-2.3207703,-0.7559977
128.0,44.0,,,,,15703.4,15672.600000000002,1,-1.7234981,0.41162303,-2.5302792,-0.91671693
129.0,44.0,,,,,17636.5,17600.199999999997,0,-1.7167034,0.4064295,-2.5133052,-0.9201016
130.0,44.0,,,,,16770.6,16730.5,1,-1.8822539,0.41822806,-2.7019808,-1.062527
131.0,44.0,,,,,18737.4,18694.5,0,-1.8738575,0.41235006,-2.6820636,-1.0656514
132.0,44.0,,,,,17877.1,17834.0,1,-2.0466838,0.42516184,-2.880001,-1.2133665
133.0,44.0,,,,,19603.8,19563.7,0,-1.9979086,0.41700307,-2.8152347,-1.1805825
134.0,44.0,,,,,18646.300000000003,18611.8,1,-2.1624143,0.4300721,-3.0053556,-1.319473
135.0,44.0,,,,,20487.5,20461.000000000004,0,-2.124338,0.42178953,-2.9510455,-1.2976304
136.0,44.0,,,,,19723.3,19706.2,1,-2.3184032,0.43641993,-3.1737864,-1.4630201
137.0,44.0,,,,,21332.0,21324.60000000001,0,-2.245378,0.42641154,-3.0811446,-1.4096115
138.0,44.0,,,,,20552.800000000003,20554.4,1,-2.437381,0.44108763,-3.3019128,-1.5728493
139.0,44.0,,,,,22189.7,22198.69999999999,0,-2.3682327,0.43114486,-3.2132766,-1.5231888
140.0,44.0,,,,,21494.1,21508.899999999987,1,-2.5717294,0.4464112,-3.4466953,-1.6967635
141.0,44.0,,,,,23394.7,23413.400000000023,0,-2.5388355,0.437803,-3.3969295,-1.6807415
142.0,44.0,,,,,22622.0,22643.09999999999,1,-2.7317321,0.45282555,-3.6192703,-1.844194
143.0,44.0,,,,,23939.2,23961.5,0,-2.618631,0.4409237,-3.4828413,-1.7544205
144.0,44.0,,,,,23310.9,23333.29999999999,1,-2.8313801,0.45684147,-3.7267895,-1.9359708
145.0,44.0,,,,,24854.300000000017,24876.2,0,-2.7493777,0.44610134,-3.6237364,-1.8750191
146.0,44.0,,,,,24151.29999999999,24172.2,1,-2.9518566,0.46174294,-3.8568728,-2.0468404
147.0,44.0,,,,,25710.400000000023,25730.10000000001,0,-2.8720124,0.4509989,-3.7559702,-1.9880545
148.0,44.0,,,,,25070.59999999999,25089.00000000001,1,-3.083214,0.4671319,-3.9987926,-2.1676354
149.0,44.0,,,,,26543.699999999983,26560.699999999983,0,-2.9915128,0.4558111,-3.8849025,-2.098123
150.0,44.0,,,,,25942.50000000003,25958.099999999977,1,-3.209195,0.4721367,-4.134583,-2.2838068
151.0,44.0,,,,,27406.699999999983,27420.9,0,-3.1150968,0.4608317,-4.0183268,-2.2118666
152.0,44.0,,,,,26790.599999999977,26803.5,1,-2.8313122,0.3577364,-3.5324755,-2.130149
153.0,44.0,,,,,28217.99999999997,28229.60000000001,0,-2.7089531,0.35993212,-3.4144201,-2.0034862
154.0,44.0,,,,,27667.300000000017,27677.5,1,-2.9300134,0.35489613,-3.6256099,-2.234417
155.0,44.0,,,,,29027.70000000001,29036.699999999983,0,-2.8003073,0.35725254,-3.5005221,-2.1000924
156.0,44.0,,,,,28472.800000000017,28480.49999999997,1,-3.020907,0.35225874,-3.711334,-2.3304799
110.0,45.0,,,,,5807.599999999991,5355.199999999997,-1,2.148997,0.9877419,0.21302295,4.0849714
114.0,45.0,,,,,7853.899999999994,7702.400000000009,-1,0.7692098,0.61094946,-0.4282512,1.9666708
116.0,45.0,,,,,9189.199999999995,8987.400000000009,-1,0.26061374,0.45746404,-0.6360158,1.1572433
118.0,45.0,,,,,10691.300000000005,10390.5,-1,-0.1406244,0.40731025,-0.9389525,0.6577037
128.0,45.0,,,,,17608.6,17563.699999999993,-1,-1.2514486,0.36046055,-1.9579513,-0.54494596
129.0,45.0,,,,,16830.4,16825.499999999996,0,-1.4640893,0.3699471,-2.1891856,-0.7389929
130.0,45.0,,,,,18749.500000000004,18688.5,-1,-1.368145,0.36283022,-2.0792923,-0.65699774
131.0,45.0,,,,,17834.2,17786.5,0,-1.5669539,0.3720756,-2.2962222,-0.8376857
132.0,45.0,,,,,19834.9,19783.800000000003,-1,-1.4792423,0.3650977,-2.1948338,-0.76365083
133.0,45.0,,,,,18942.800000000003,18891.1,0,-1.680392,0.37443975,-2.414294,-0.9464901
134.0,45.0,,,,,20739.8,20691.300000000003,-1,-1.5721309,0.36700058,-2.291452,-0.8528098
135.0,45.0,,,,,19831.2,19789.6,0,-1.7716157,0.3763477,-2.5092573,-1.0339742
136.0,45.0,,,,,21674.2,21643.0,-1,-1.6679952,0.36897337,-2.391183,-0.9448074
137.0,45.0,,,,,20771.300000000003,20752.3,0,-1.8680551,0.37837407,-2.6096683,-1.126442
138.0,45.0,,,,,22400.3,22393.6,-1,-1.751363,0.36880517,-2.4742212,-1.0285048
139.0,45.0,,,,,21571.2,21575.5,0,-1.9588563,0.3783622,-2.7004464,-1.2172663
140.0,45.0,,,,,23199.4,23212.40000000001,-1,-1.8443103,0.3683455,-2.5662675,-1.1223531
141.0,45.0,,,,,22440.20000000001,22459.499999999985,0,-2.059675,0.37787417,-2.8003082,-1.3190416
142.0,45.0,,,,,24377.2,24400.4,-1,-1.9799016,0.36778778,-2.7007656,-1.2590375
143.0,45.0,,,,,23405.800000000003,23430.9,0,-2.169199,0.37555283,-2.9052825,-1.4331155
144.0,45.0,,,,,24877.50000000001,24903.00000000001,-1,-2.0392015,0.3674068,-2.7593188,-1.3190842
145.0,45.0,,,,,24193.5,24218.40000000001,0,-2.258141,0.37283695,-2.9889016,-1.5273806
146.0,45.0,,,,,25748.300000000003,25772.09999999999,-1,-2.1402225,0.36692995,-2.8594053,-1.4210398
147.0,45.0,,,,,25038.7,25061.0,0,-2.3533878,0.36998236,-3.0785532,-1.6282225
148.0,45.0,,,,,26606.40000000001,26626.999999999985,-1,-2.2398133,0.3664569,-2.9580688,-1.5215578
149.0,45.0,,,,,25948.20000000001,25967.20000000001,0,-2.4556847,0.36697382,-3.1749535,-1.736416
150.0,45.0,,,,,27437.59999999999,27455.10000000001,-1,-2.336375,0.36599135,-3.053718,-1.6190319
151.0,45.0,,,,,26783.100000000035,26799.0,0,-2.549802,0.36418375,-3.2636023,-1.8360019
152.0,45.0,,,,,28325.60000000001,28339.900000000023,-1,-2.4393332,0.36551157,-3.155736,-1.7229304
